epoch,train_loss,test_loss
166,0.0006299040709294517,0.00303747866419144
167,0.0006406003592052946,0.003034320293227211
168,0.0005991686953671484,0.002820952492766082
169,0.0006113999827195787,0.0028509995841886847
170,0.000620102192947848,0.0029594722494948656
171,0.0005985251008058656,0.002838490606518462
172,0.0006119318827081264,0.002819597133202478
173,0.0005993428101107754,0.002857072651386261
174,0.0006139996026090726,0.002885177650023252
175,0.0006065251956762815,0.0026779572130180896
176,0.0005977951002057159,0.002758485678350553
177,0.0006047529739724403,0.0027775914932135493
178,0.0006070798510875277,0.002885258005699143
179,0.0005941086883130656,0.002960323391016573
180,0.0006368016798256172,0.002938706096028909
181,0.0005960872362333315,0.0028268958325497807
182,0.0005912146287435597,0.00272217178135179
183,0.0005959933666788318,0.0026453950500581413
184,0.000584306132858964,0.0026900020078755916
185,0.0005770645963181138,0.0026506916212383656
186,0.0006105476635706576,0.0028062946395948528
187,0.0005943627652919127,0.0027500021213199945
188,0.0005842176658377328,0.002700843662023544
189,0.0006243228767912283,0.00270123832160607
190,0.0005998259781605426,0.002963848633226007
191,0.0006155822613638722,0.0027158519020304083
192,0.0005823014222119969,0.002596614003414288
193,0.0006499249165817337,0.002604870591312647
194,0.0006025541008932998,0.002586258540395647
195,0.0005886222988246354,0.0027959976403508337
196,0.0005976625974721241,0.002935824735322967
197,0.000575938946524359,0.002570489764912054
198,0.000592539996702086,0.0025176184019073842
199,0.0005905637318156314,0.0025369060633238403
200,0.0005976514884322467,0.0025637388345785437
